"GISJOIN","pct99_90","pct199_90","pct200_90","NHGISCODE","GJOIN2000","GJOIN2012","origGEOID"
"G42010100105",51.557322730285,70.8195272807599,26.3309034680804,"G4201010010500","G4201010010500","G4201010010500","4210110500"
"G42010100106",22.8660436137072,59.3146417445483,38.1308411214953,"G4201010010600","G4201010010600","G4201010010600","4210110600"
"G42010100107",38.6783284742468,69.5578231292517,28.0126336248785,"G4201010010700","G4201010010700","G4201010010700","4210110700"
"G42010100108",40.6600380791199,59.1918764544108,32.5364924899513,"G4201010010800","G4201010010800","G4201010010800","4210110800"
"G42010100109",42.2010757136947,63.3843607778237,33.3057509309061,"G4201010010900","G4201010010900","G4201010010900","4210110900"
"G42010100110",33.8654012079379,54.314063848145,43.3994823123382,"G4201010011000","G4201010011000","G4201010011000","4210111000"
"G42010100111",30.699260943718,56.774682584802,36.2516581390942,"G4201010011100","G4201010011100","G4201010011100","4210111100"
"G42010100112",19.4121249234538,47.8107777097367,47.106552357624,"G4201010011200","G4201010011200","G4201010011200","4210111200"
"G42010100113",17.325746799431,37.2972972972973,59.6301564722617,"G4201010011300","G4201010011300","G4201010011300","4210111300"
"G42010100114",15.8462389380531,31.4988938053097,66.7588495575221,"G4201010011400","G4201010011400","G4201010011400","4210111400"
"G42010100115",6.60477453580902,24.1114058355438,72.1220159151194,"G4201010011500","G4201010011500","G4201010011500","4210111500"
"G42010100116",8.6046511627907,18.8372093023256,78.7375415282392,"G4201010011600","G4201010011600","","4210111600"
"G42010100117",22.4689745264533,28.5434356629654,71.4565643370346,"G4201010011700","G4201010011700","G4201010011700","4210111700"
"G42010100118",10.7707794075352,23.1952832901927,75.0215703192407,"G4201010011800","G4201010011800","G4201010011800","4210111800"
"G42010100119",16.7706833093295,29.5567290766523,66.362618018883,"G4201010011900","G4201010011900","G4201010011900","4210111900"
"G42010100120",7.37230121116377,10.3738809899947,89.6261190100053,"G4201010012000","G4201010012000","G4201010012000","4210112000"
"G42010100121",20.3964925657644,30.7281738467404,67.251239039268,"G4201010012100","G4201010012100","G4201010012100","4210112100"
"G42010100122",16.3721492221719,29.7236067059357,68.5092886270956,"G4201010012200","G4201010012200","","4210112200"
"G42010100123",84.7058823529412,84.7058823529412,15.2941176470588,"G4201010012300","G4201010012300","","4210112300"
"G42010100125",17.578125,31.3401442307692,68.2692307692308,"G4201010012500","G4201010012500","G4201010012500","4210112500"
"G42010100126",38.7096774193548,46.4809384164223,52.4926686217009,"G4201010012600","G4201010012600","","4210112600"
"G42010100127",48.7244897959184,74.7448979591837,25.2551020408163,"G4201010012700","G4201010012700","","4210112700"
"G42010100128",0,8.72093023255814,91.2790697674419,"G4201010012800","G4201010012800","","4210112800"
"G42010100129",2.86975717439294,15.0110375275938,81.4569536423841,"G4201010012900","G4201010012900","","4210112900"
"G42010100130",18.6046511627907,34.8837209302326,53.9355992844365,"G4201010013000","G4201010013000","","4210113000"
"G42010100131",44.6324951644101,67.0696324951644,31.3829787234043,"G4201010013100","G4201010013100","G4201010013100","4210113100"
"G42010100132",65.4037886340977,81.2063808574277,16.0767696909272,"G4201010013200","G4201010013200","G4201010013200","4210113200"
"G42010100133",47.3490087597971,63.4393729829414,34.6703550023052,"G4201010013300","G4201010013300","G4201010013300","4210113300"
"G42010100134",16.750700280112,26.4425770308123,70.8309990662932,"G4201010013400","G4201010013400","","4210113400"
"G42010100135",23.3258300506472,43.6128306133934,51.9414743950478,"G4201010013500","G4201010013500","G4201010013500","4210113500"
"G42010100136",9.82629427792916,20.0442779291553,78.5422343324251,"G4201010013600","G4201010013600","","4210113600"
"G42010100137",41.3470389690089,60.3405952746241,36.2687941086223,"G4201010013700","G4201010013700","G4201010013700","4210113700"
"G42010100138",40.1709401709402,70.2222222222222,25.7435897435897,"G4201010013800","G4201010013800","G4201010013800","4210113800"
"G42010100139",48.0573663624511,70.4823989569752,25.7366362451108,"G4201010013900","G4201010013900","G4201010013900","4210113900"
"G42010100140",53.0157835400225,68.4611048478016,28.4103720405862,"G4201010014000","G4201010014000","G4201010014000","4210114000"
