GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,RES_ONLYA,TRUSTA,AIANHHA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,FL5001
G3400030024200,2000,1,2,New Jersey,34,Bergen,003,NA,NA,024200,024200,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 242,4740
G3400030025100,2000,1,2,New Jersey,34,Bergen,003,NA,NA,025100,025100,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 251,5925
G3400030025200,2000,1,2,New Jersey,34,Bergen,003,NA,NA,025200,025200,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 252,5737
G3400030026100,2000,1,2,New Jersey,34,Bergen,003,NA,NA,026100,026100,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 261,4497
G3400030026200,2000,1,2,New Jersey,34,Bergen,003,NA,NA,026200,026200,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 262,5590
G3400030027000,2000,1,2,New Jersey,34,Bergen,003,NA,NA,027000,027000,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 270,4060
G3400030028001,2000,1,2,New Jersey,34,Bergen,003,NA,NA,028001,028001,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 280.01,5144
G3400030028002,2000,1,2,New Jersey,34,Bergen,003,NA,NA,028002,028002,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 280.02,3770
G3400030029100,2000,1,2,New Jersey,34,Bergen,003,NA,NA,029100,029100,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 291,4396
G3400030029200,2000,1,2,New Jersey,34,Bergen,003,NA,NA,029200,029200,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 292,6404
G3400030030100,2000,1,2,New Jersey,34,Bergen,003,NA,NA,030100,030100,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 301,5073
G3400030030200,2000,1,2,New Jersey,34,Bergen,003,NA,NA,030200,030200,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 302,7059
G3400030030300,2000,1,2,New Jersey,34,Bergen,003,NA,NA,030300,030300,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 303,4555
G3400030030400,2000,1,2,New Jersey,34,Bergen,003,NA,NA,030400,030400,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 304,7284
G3400030031100,2000,1,2,New Jersey,34,Bergen,003,NA,NA,031100,031100,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 311,4398
G3400030031200,2000,1,2,New Jersey,34,Bergen,003,NA,NA,031200,031200,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 312,4644
G3400030031300,2000,1,2,New Jersey,34,Bergen,003,NA,NA,031300,031300,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 313,4967
G3400030031400,2000,1,2,New Jersey,34,Bergen,003,NA,NA,031400,031400,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 314,5374
G3400030032101,2000,1,2,New Jersey,34,Bergen,003,NA,NA,032101,032101,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 321.01,8113
G3400030032102,2000,1,2,New Jersey,34,Bergen,003,NA,NA,032102,032102,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 321.02,5621
G3400030032200,2000,1,2,New Jersey,34,Bergen,003,NA,NA,032200,032200,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 322,10328
G3400030033100,2000,1,2,New Jersey,34,Bergen,003,NA,NA,033100,033100,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 331,3640
G3400030033200,2000,1,2,New Jersey,34,Bergen,003,NA,NA,033200,033200,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 332,2568
G3400030033300,2000,1,2,New Jersey,34,Bergen,003,NA,NA,033300,033300,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 333,3315
G3400030034000,2000,1,2,New Jersey,34,Bergen,003,NA,NA,034000,034000,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 340,6947
G3400030035100,2000,1,2,New Jersey,34,Bergen,003,NA,NA,035100,035100,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 351,7034
G3400030035200,2000,1,2,New Jersey,34,Bergen,003,NA,NA,035200,035200,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 352,5745
G3400030036100,2000,1,2,New Jersey,34,Bergen,003,NA,NA,036100,036100,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 361,2203
G3400030036200,2000,1,2,New Jersey,34,Bergen,003,NA,NA,036200,036200,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 362,2754
G3400030037100,2000,1,2,New Jersey,34,Bergen,003,NA,NA,037100,037100,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 371,5443
G3400030037201,2000,1,2,New Jersey,34,Bergen,003,NA,NA,037201,037201,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 372.01,4034
G3400030037202,2000,1,2,New Jersey,34,Bergen,003,NA,NA,037202,037202,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 372.02,6923
G3400030038100,2000,1,2,New Jersey,34,Bergen,003,NA,NA,038100,038100,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 381,5241
G3400030038200,2000,1,2,New Jersey,34,Bergen,003,NA,NA,038200,038200,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 382,4094
G3400030038300,2000,1,2,New Jersey,34,Bergen,003,NA,NA,038300,038300,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 383,5846
G3400030039100,2000,1,2,New Jersey,34,Bergen,003,NA,NA,039100,039100,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 391,3765
G3400030039200,2000,1,2,New Jersey,34,Bergen,003,NA,NA,039200,039200,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 392,5797
G3400030039300,2000,1,2,New Jersey,34,Bergen,003,NA,NA,039300,039300,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 393,2904
G3400030040000,2000,1,2,New Jersey,34,Bergen,003,NA,NA,040000,040000,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 400,8047
G3400030041100,2000,1,2,New Jersey,34,Bergen,003,NA,NA,041100,041100,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 411,4810
G3400030041200,2000,1,2,New Jersey,34,Bergen,003,NA,NA,041200,041200,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 412,3906
G3400030041300,2000,1,2,New Jersey,34,Bergen,003,NA,NA,041300,041300,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 413,8357
G3400030042100,2000,1,2,New Jersey,34,Bergen,003,NA,NA,042100,042100,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 421,7364
G3400030042301,2000,1,2,New Jersey,34,Bergen,003,NA,NA,042301,042301,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 423.01,4443
G3400030042302,2000,1,2,New Jersey,34,Bergen,003,NA,NA,042302,042302,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 423.02,5512
G3400030042400,2000,1,2,New Jersey,34,Bergen,003,NA,NA,042400,042400,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 424,4572
G3400030042500,2000,1,2,New Jersey,34,Bergen,003,NA,NA,042500,042500,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 425,3846
G3400030043001,2000,1,2,New Jersey,34,Bergen,003,NA,NA,043001,043001,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 430.01,4008
G3400030043002,2000,1,2,New Jersey,34,Bergen,003,NA,NA,043002,043002,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 430.02,4700
G3400030044100,2000,1,2,New Jersey,34,Bergen,003,NA,NA,044100,044100,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 441,5949
G3400030044200,2000,1,2,New Jersey,34,Bergen,003,NA,NA,044200,044200,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 442,8402
G3400030045100,2000,1,2,New Jersey,34,Bergen,003,NA,NA,045100,045100,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 451,7926
G3400030045200,2000,1,2,New Jersey,34,Bergen,003,NA,NA,045200,045200,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 452,2904
G3400030046100,2000,1,2,New Jersey,34,Bergen,003,NA,NA,046100,046100,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 461,4054
G3400030046200,2000,1,2,New Jersey,34,Bergen,003,NA,NA,046200,046200,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 462,4284
G3400030046300,2000,1,2,New Jersey,34,Bergen,003,NA,NA,046300,046300,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 463,4535
G3400030047100,2000,1,2,New Jersey,34,Bergen,003,NA,NA,047100,047100,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 471,5931
G3400030047200,2000,1,2,New Jersey,34,Bergen,003,NA,NA,047200,047200,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 472,4273
G3400030047300,2000,1,2,New Jersey,34,Bergen,003,NA,NA,047300,047300,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 473,3288
G3400030047400,2000,1,2,New Jersey,34,Bergen,003,NA,NA,047400,047400,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 474,4986
G3400030047500,2000,1,2,New Jersey,34,Bergen,003,NA,NA,047500,047500,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 475,6458
G3400030048100,2000,1,2,New Jersey,34,Bergen,003,NA,NA,048100,048100,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 481,3783
G3400030048200,2000,1,2,New Jersey,34,Bergen,003,NA,NA,048200,048200,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 482,7163
G3400030049001,2000,1,2,New Jersey,34,Bergen,003,NA,NA,049001,049001,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 490.01,4361
G3400030049002,2000,1,2,New Jersey,34,Bergen,003,NA,NA,049002,049002,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 490.02,5088
G3400030050000,2000,1,2,New Jersey,34,Bergen,003,NA,NA,050000,050000,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 500,5528
G3400030051100,2000,1,2,New Jersey,34,Bergen,003,NA,NA,051100,051100,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 511,5852
G3400030051200,2000,1,2,New Jersey,34,Bergen,003,NA,NA,051200,051200,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 512,2666
G3400030051300,2000,1,2,New Jersey,34,Bergen,003,NA,NA,051300,051300,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 513,4706
G3400030051400,2000,1,2,New Jersey,34,Bergen,003,NA,NA,051400,051400,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 514,4886
G3400030052100,2000,1,2,New Jersey,34,Bergen,003,NA,NA,052100,052100,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 521,7481
G3400030052200,2000,1,2,New Jersey,34,Bergen,003,NA,NA,052200,052200,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 522,5674
G3400030053100,2000,1,2,New Jersey,34,Bergen,003,NA,NA,053100,053100,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 531,3201
G3400030053200,2000,1,2,New Jersey,34,Bergen,003,NA,NA,053200,053200,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 532,7741
G3400030054100,2000,1,2,New Jersey,34,Bergen,003,NA,NA,054100,054100,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 541,7835
G3400030054200,2000,1,2,New Jersey,34,Bergen,003,NA,NA,054200,054200,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 542,4513
G3400030054300,2000,1,2,New Jersey,34,Bergen,003,NA,NA,054300,054300,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 543,7202
G3400030054400,2000,1,2,New Jersey,34,Bergen,003,NA,NA,054400,054400,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 544,7165
G3400030054500,2000,1,2,New Jersey,34,Bergen,003,NA,NA,054500,054500,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 545,4728
G3400030054600,2000,1,2,New Jersey,34,Bergen,003,NA,NA,054600,054600,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 546,7817
G3400030055100,2000,1,2,New Jersey,34,Bergen,003,NA,NA,055100,055100,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 551,6239
G3400030055200,2000,1,2,New Jersey,34,Bergen,003,NA,NA,055200,055200,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 552,7567
G3400030056100,2000,1,2,New Jersey,34,Bergen,003,NA,NA,056100,056100,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 561,4675
G3400030056200,2000,1,2,New Jersey,34,Bergen,003,NA,NA,056200,056200,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 562,4947
G3400030057101,2000,1,2,New Jersey,34,Bergen,003,NA,NA,057101,057101,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 571.01,4183
G3400030057102,2000,1,2,New Jersey,34,Bergen,003,NA,NA,057102,057102,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 571.02,4137
G3400030057200,2000,1,2,New Jersey,34,Bergen,003,NA,NA,057200,057200,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 572,3263
G3400030058100,2000,1,2,New Jersey,34,Bergen,003,NA,NA,058100,058100,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 581,3587
G3400030058200,2000,1,2,New Jersey,34,Bergen,003,NA,NA,058200,058200,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 582,5351
G3400030059100,2000,1,2,New Jersey,34,Bergen,003,NA,NA,059100,059100,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 591,5071
G3400030059200,2000,1,2,New Jersey,34,Bergen,003,NA,NA,059200,059200,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 592,5928
G3400030060000,2000,1,2,New Jersey,34,Bergen,003,NA,NA,060000,060000,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 600,7708
G3400030061100,2000,1,2,New Jersey,34,Bergen,003,NA,NA,061100,061100,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 611,4565
G3400030061200,2000,1,2,New Jersey,34,Bergen,003,NA,NA,061200,061200,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 612,3251
G3400030061300,2000,1,2,New Jersey,34,Bergen,003,NA,NA,061300,061300,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 613,3663
G3400030061400,2000,1,2,New Jersey,34,Bergen,003,NA,NA,061400,061400,NA,NA,NA,NA,NA,NA,NA,NA,5602,875,9999,NA,NA,NA,NA,NA,NA,Census Tract 614,5029
G3400050700102,2000,1,2,New Jersey,34,Burlington,005,NA,NA,700102,700102,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7001.02,2760
G3400050700103,2000,1,2,New Jersey,34,Burlington,005,NA,NA,700103,700103,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7001.03,2467
G3400050700104,2000,1,2,New Jersey,34,Burlington,005,NA,NA,700104,700104,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7001.04,1864
G3400050700200,2000,1,2,New Jersey,34,Burlington,005,NA,NA,700200,700200,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7002,2759
G3400050700303,2000,1,2,New Jersey,34,Burlington,005,NA,NA,700303,700303,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7003.03,2411
G3400050700304,2000,1,2,New Jersey,34,Burlington,005,NA,NA,700304,700304,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7003.04,2390
G3400050700305,2000,1,2,New Jersey,34,Burlington,005,NA,NA,700305,700305,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7003.05,4906
G3400050700306,2000,1,2,New Jersey,34,Burlington,005,NA,NA,700306,700306,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7003.06,2622
G3400050700307,2000,1,2,New Jersey,34,Burlington,005,NA,NA,700307,700307,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7003.07,2266
G3400050700401,2000,1,2,New Jersey,34,Burlington,005,NA,NA,700401,700401,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7004.01,2051
G3400050700402,2000,1,2,New Jersey,34,Burlington,005,NA,NA,700402,700402,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7004.02,3452
G3400050700403,2000,1,2,New Jersey,34,Burlington,005,NA,NA,700403,700403,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7004.03,4248
G3400050700405,2000,1,2,New Jersey,34,Burlington,005,NA,NA,700405,700405,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7004.05,1741
G3400050700406,2000,1,2,New Jersey,34,Burlington,005,NA,NA,700406,700406,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7004.06,7587
G3400050700501,2000,1,2,New Jersey,34,Burlington,005,NA,NA,700501,700501,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7005.01,5387
G3400050700502,2000,1,2,New Jersey,34,Burlington,005,NA,NA,700502,700502,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7005.02,1946
G3400050700503,2000,1,2,New Jersey,34,Burlington,005,NA,NA,700503,700503,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7005.03,3690
G3400050700504,2000,1,2,New Jersey,34,Burlington,005,NA,NA,700504,700504,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7005.04,3139
G3400050700505,2000,1,2,New Jersey,34,Burlington,005,NA,NA,700505,700505,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7005.05,4855
G3400050700602,2000,1,2,New Jersey,34,Burlington,005,NA,NA,700602,700602,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7006.02,4510
G3400050700603,2000,1,2,New Jersey,34,Burlington,005,NA,NA,700603,700603,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7006.03,6130
G3400050700605,2000,1,2,New Jersey,34,Burlington,005,NA,NA,700605,700605,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7006.05,4896
G3400050700701,2000,1,2,New Jersey,34,Burlington,005,NA,NA,700701,700701,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7007.01,3123
G3400050700702,2000,1,2,New Jersey,34,Burlington,005,NA,NA,700702,700702,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7007.02,2324
G3400050700703,2000,1,2,New Jersey,34,Burlington,005,NA,NA,700703,700703,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7007.03,2464
G3400050700800,2000,1,2,New Jersey,34,Burlington,005,NA,NA,700800,700800,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7008,3237
G3400050700900,2000,1,2,New Jersey,34,Burlington,005,NA,NA,700900,700900,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7009,2661
G3400050701001,2000,1,2,New Jersey,34,Burlington,005,NA,NA,701001,701001,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7010.01,3776
G3400050701002,2000,1,2,New Jersey,34,Burlington,005,NA,NA,701002,701002,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7010.02,4088
G3400050701102,2000,1,2,New Jersey,34,Burlington,005,NA,NA,701102,701102,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7011.02,4691
G3400050701103,2000,1,2,New Jersey,34,Burlington,005,NA,NA,701103,701103,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7011.03,5787
G3400050701104,2000,1,2,New Jersey,34,Burlington,005,NA,NA,701104,701104,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7011.04,4586
G3400050701105,2000,1,2,New Jersey,34,Burlington,005,NA,NA,701105,701105,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7011.05,5230
G3400050701201,2000,1,2,New Jersey,34,Burlington,005,NA,NA,701201,701201,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7012.01,2948
G3400050701203,2000,1,2,New Jersey,34,Burlington,005,NA,NA,701203,701203,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7012.03,1857
G3400050701204,2000,1,2,New Jersey,34,Burlington,005,NA,NA,701204,701204,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7012.04,2648
G3400050701205,2000,1,2,New Jersey,34,Burlington,005,NA,NA,701205,701205,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 7012.05,2283
