geoid,baseline,pov199_90,change,final_moe,group
34005700102,48.817204301075265,9.703038605605167,39.1141656954701,14.454348774801467,2
34005700103,32.86118980169972,10.812003671107943,22.049186130591778,23.203423540895603,2
34005700104,53.57142857142857,25.290390901813836,28.281037669614733,18.19405057987396,1
34005700200,16.725352112676056,6.394914001216961,10.330438111459095,6.329947936374346,3
34005700303,32.295081967213115,10.628673005102698,21.666408962110417,13.819566703644174,2
34005700304,38.262476894639555,5.986059862340778,32.276417032298774,12.508063753758856,2
34005700305,10.978043912175648,8.858482423691239,2.1195614884844094,4.6771494965205225,3
34005700306,2.462121212121212,3.070332026491457,-0.6082108143702452,2.5942560937823065,3
34005700307,2.5,3.5638523250658776,-1.0638523250658776,1.5468501223666453,3
34005700401,25.423728813559322,8.207867938542865,17.215860875016457,12.529081347456334,2
34005700402,6.6115702479338845,13.85435164303537,-7.242781395101486,4.5586816383725965,2
34005700403,18.282208588957054,14.44911300202155,3.833095586935505,7.316134963536625,2
34005700405,38.16155988857939,8.464125605987565,29.697434282591825,13.4036891860842,2
34005700407,47.78982485404504,15.912171835528063,31.877653018516973,19.547556901028027,2
34005700408,24.074074074074073,15.912022696758818,8.162051377315255,13.808278958353135,2
34005700501,7.6382791922739255,9.490740725857396,-1.8524615335834707,3.8047971804891065,3
34005700502,21.465968586387437,9.49829542669692,11.967673159690516,8.856256803183163,2
34005700503,4.82897384305835,11.143129116744234,-6.314155273685884,2.5255039779892576,3
34005700504,6.827880512091039,13.653001993591939,-6.8251214815009,4.001782834155117,2
34005700505,0,3.538175033908385,-3.538175033908385,0.9564772895949416,3
34005700602,17.478510028653297,7.736681329521753,9.741828699131544,5.548845402166271,3
34005700603,14.182475158084914,16.244665236015095,-2.0621900779301807,6.068296612039264,2
34005700605,5.19730510105871,5.482291014298719,-0.28498591324000877,2.357057884877898,3
34005700701,28.699551569506728,12.090680130314016,16.60887143919271,20.92629691817814,2
34005700702,30.647709320695103,23.46893150988592,7.1787778108091835,10.00151949823535,2
34005700703,62.840466926070036,18.02828014982853,44.812186776241504,18.40229907785799,1
34005700800,18.579234972677597,13.661037388235716,4.918197584441881,6.504856647595056,2
34005700900,62.264150943396224,28.516378098830987,33.74777284456523,15.771500405366051,1
34005701001,65.82125603864735,19.565216841146306,46.25603919750104,17.262455798499776,1
34005701002,23.774509803921568,2.8985035512418227,20.876006252679744,9.282806979861576,2
34005701102,6.877022653721683,10.472999013908161,-3.5959763601864783,3.0413961543097447,3
34005701103,14.974182444061961,20.179682112314172,-5.2054996682522106,6.150211035874972,2
34005701104,31.50259067357513,16.50889027775175,14.993700395823382,8.976015987709397,2
34005701105,11.81959564541213,13.754753534725122,-1.9351578893129915,6.286786337159797,2
34005701201,26.02996254681648,19.19228034453301,6.837682202283471,12.770234087458975,2
34005701203,32.74111675126903,19.78891820149426,12.952198549774774,16.389865673792073,2
34005701204,67.86296900489397,37.34853902142309,30.514429983470876,22.734907629764145,1
34005701205,44.827586206896555,24.031345343374642,20.796240863521913,19.9292193531358,2
34005701301,40.50632911392405,17.415731847570278,23.090597266353775,12.909429184933643,2
34005701302,11.83533447684391,16.21517815478096,-4.3798436779370515,8.706262560763072,2
34005701303,10.399257195914577,20.26907385298876,-9.869816657074184,4.576389597950959,2
34005701401,7.044534412955465,13.084234263884827,-6.039699850929362,5.367075484604517,3
34005701402,0,13.085079164038952,-13.085079164038952,8.817479930624861,2
34005701502,22.815533980582526,9.63008268623311,13.185451294349416,11.436519932705703,2
34005701700,16.736401673640167,17.27651691957058,-0.5401152459304122,10.393904091804817,2
34005702101,35.638297872340424,48.57844837713459,-12.940150504794168,5.603109559198522,1
34005702203,25.442834138486315,14.491672610032204,10.951161528454112,10.808730509100597,2
34005702204,50.3957783641161,41.47157627361795,8.924202090498149,18.022151312641356,1
